1,526,1.2805454579143016
2,1052,1.2008680143737067
3,1578,1.2424049667532453
4,2104,1.3214497044965794
5,2630,1.4466517848660285
6,3156,1.6069812151415719
7,3682,1.784174445237497
8,4208,1.991501176085309
9,4734,2.199762410990639
10,5260,2.391164727084084
