1,526,2.196425199508667
2,1052,3.7485034465789795
3,1578,5.339144229888916
4,2104,6.8186354637146
5,2630,8.115971565246582
6,3156,9.495929718017578
7,3682,10.871984481811523
8,4208,12.062490463256836
9,4734,13.048998832702637
10,5260,14.174635887145996
