1,595,0.061092415176519824
2,1190,0.06088706264976694
3,1785,0.06394045573322713
4,2380,0.08922069733884154
5,2975,0.10508920164669261
6,3570,0.11623467036655971
7,4165,0.12337914955716173
8,4760,0.1275344051232859
9,5355,0.13014514185801274
10,5950,0.12934675737589346
